dt,cnt_id,cycle_id,event,location_name,end_location_name,cnt_type,days_since_last_event,days_until_free
2006-06-26,ERKU3509749,ERKU3509749_cycle_3,Отправлен_по_ЖД,Владивосток,Москва,20,2,26
2006-06-26,ERKU4123975,ERKU4123975_cycle_3,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,40
2006-06-26,KNYU3021654,KNYU3021654_cycle_4,Прибыл_свободным,Москва,Москва,40,7,0
2006-06-26,KNYU4619290,KNYU4619290_cycle_3,Прибыл_груженый,Москва,Санкт-Петербург,40,5,5
2006-06-26,STNU9487869,STNU9487869_cycle_4,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,0
2006-06-26,STNU9487869,STNU9487869_cycle_4,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,0,0
2006-06-26,TIMU1636645,TIMU1636645_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,6
2006-06-26,TIMU6180706,TIMU6180706_cycle_3,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,34
2006-06-26,TOWU2940273,TOWU2940273_cycle_3,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,2,23
2006-06-26,TOWU5842316,TOWU5842316_cycle_4,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,1,32
2006-06-26,WEDU6102098,WEDU6102098_cycle_2,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,14,0
2006-06-26,WEDU8568487,WEDU8568487_cycle_4,Прибыл_груженый,Москва,Санкт-Петербург,40,9,9
2006-06-27,CRTU8128829,CRTU8128829_cycle_4,Отправлен_по_ЖД,Москва,Владивосток,20,1,27
2006-06-27,ERKU5797068,ERKU5797068_cycle_3,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,38
2006-06-27,KNYU1824938,KNYU1824938_cycle_4,Прибыл_свободным,Москва,Москва,20,5,0
2006-06-27,KNYU1824938,KNYU1824938_cycle_5,Передан_на_погрузку,Москва,Владивосток,20,0,42
2006-06-27,KNYU4619290,KNYU4619290_cycle_3,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,1,4
2006-06-27,KNYU4619290,KNYU4619290_cycle_3,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,0,4
2006-06-27,TOWU2984334,TOWU2984334_cycle_4,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,3,13
2006-06-28,CRTU1937935,CRTU1937935_cycle_2,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,25,0
2006-06-28,KNYU3335859,KNYU3335859_cycle_3,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,3,16
2006-06-28,KNYU4619290,KNYU4619290_cycle_3,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,3
2006-06-28,KNYU6806102,KNYU6806102_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,20,3,4
2006-06-28,TIMU8887794,TIMU8887794_cycle_3,Прибыл_свободным,Москва,Москва,20,14,0
2006-06-28,TOWU5892461,TOWU5892461_cycle_3,Прибыл_груженый,Владивосток,Москва,40,12,44
2006-06-28,TOWU7808384,TOWU7808384_cycle_2,Прибыл_свободным,Москва,Москва,40,10,0
2006-06-28,TOWU8161314,TOWU8161314_cycle_3,Прибыл_по_ЖД,Владивосток,Владивосток,20,12,12
2006-06-28,WEDU7000544,WEDU7000544_cycle_3,Прибыл_груженый,Владивосток,Москва,20,13,39
2006-06-28,WEDU8568487,WEDU8568487_cycle_4,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,2,7
2006-06-29,CRTU5834937,CRTU5834937_cycle_3,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,54
2006-06-29,CRTU8114609,CRTU8114609_cycle_4,Отправлен_по_ЖД,Владивосток,Москва,20,3,21
2006-06-29,KNYU7944727,KNYU7944727_cycle_3,Прибыл_свободным,Москва,Москва,20,17,0
2006-06-29,TIMU5165088,TIMU5165088_cycle_4,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,61
2006-06-29,TOWU2984334,TOWU2984334_cycle_4,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,2,11
2006-06-29,TOWU3611630,TOWU3611630_cycle_4,Прибыл_по_ЖД,Москва,Москва,40,13,12
2006-06-29,TOWU3611630,TOWU3611630_cycle_4,Отправлен_грузополучателю,Москва,Москва,40,0,12
2006-06-29,TOWU5892461,TOWU5892461_cycle_3,Отправлен_по_ЖД,Владивосток,Москва,40,1,43
2006-06-29,TOWU8161314,TOWU8161314_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,11
2006-06-29,WEDU9910122,WEDU9910122_cycle_3,Прибыл_груженый,Владивосток,Санкт-Петербург,40,24,18
2006-06-30,ERKU5435191,ERKU5435191_cycle_3,Прибыл_груженый,Санкт-Петербург,Москва,20,11,29
2006-06-30,ERKU8281105,ERKU8281105_cycle_4,Передан_на_погрузку,Москва,Владивосток,40,0,46
2006-06-30,KNYU3021654,KNYU3021654_cycle_5,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,21
2006-06-30,KNYU5372067,KNYU5372067_cycle_4,Прибыл_по_ЖД,Владивосток,Владивосток,40,10,12
2006-06-30,TIMU6310893,TIMU6310893_cycle_4,Прибыл_свободным,Владивосток,Владивосток,40,12,0
2006-06-30,TOWU2984334,TOWU2984334_cycle_4,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,10
2006-06-30,TOWU6899546,TOWU6899546_cycle_3,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,19,0
2006-06-30,TOWU8381849,TOWU8381849_cycle_3,Прибыл_груженый,Владивосток,Москва,20,20,42
2006-06-30,WEDU9910122,WEDU9910122_cycle_3,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,1,17
2006-07-01,BUTU7001309,BUTU7001309_cycle_4,Прибыл_по_ЖД,Москва,Москва,20,15,10
2006-07-01,ERKU5435191,ERKU5435191_cycle_3,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,1,28
2006-07-01,ERKU5435191,ERKU5435191_cycle_3,Прибыл_по_ЖД,Москва,Москва,20,0,28
2006-07-01,KNYU4619290,KNYU4619290_cycle_3,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,3,0
2006-07-01,KNYU5372067,KNYU5372067_cycle_4,Отправлен_грузополучателю,Владивосток,Владивосток,40,1,11
2006-07-01,KNYU7944727,KNYU7944727_cycle_4,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,25
2006-07-01,STNU2356703,STNU2356703_cycle_3,Прибыл_груженый,Москва,Владивосток,40,16,28
2006-07-01,STNU2356703,STNU2356703_cycle_3,Отправлен_по_ЖД,Москва,Владивосток,40,0,28
2006-07-01,WEDU2383938,WEDU2383938_cycle_3,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,20
2006-07-01,WEDU7000544,WEDU7000544_cycle_3,Отправлен_по_ЖД,Владивосток,Москва,20,3,36
2006-07-02,CRTU1521773,CRTU1521773_cycle_3,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,58
2006-07-02,ERKU5435191,ERKU5435191_cycle_3,Отправлен_грузополучателю,Москва,Москва,20,1,27
2006-07-02,KNYU6806102,KNYU6806102_cycle_3,Прибыл_свободным,Владивосток,Владивосток,20,4,0
2006-07-02,KNYU6970613,KNYU6970613_cycle_4,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,37
2006-07-02,TIMU1636645,TIMU1636645_cycle_3,Прибыл_свободным,Владивосток,Владивосток,20,6,0
2006-07-02,TIMU7736033,TIMU7736033_cycle_3,Прибыл_по_ЖД,Москва,Москва,20,11,34
2006-07-02,TOWU8381849,TOWU8381849_cycle_3,Отправлен_по_ЖД,Владивосток,Москва,20,2,40
2006-07-02,TOWU9892746,TOWU9892746_cycle_4,Передан_на_погрузку,Москва,Владивосток,40,0,45
2006-07-02,WEDU6874585,WEDU6874585_cycle_2,Прибыл_свободным,Москва,Москва,20,9,0
2006-07-02,WEDU6874585,WEDU6874585_cycle_3,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,40
2006-07-02,WEDU8568487,WEDU8568487_cycle_4,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,4,3
2006-07-03,BUTU7001309,BUTU7001309_cycle_4,Отправлен_грузополучателю,Москва,Москва,20,2,8
2006-07-03,KNYU9683883,KNYU9683883_cycle_3,Прибыл_по_ЖД,Владивосток,Владивосток,20,8,14
2006-07-04,CRTU3557936,CRTU3557936_cycle_4,Прибыл_свободным,Владивосток,Владивосток,20,12,0
2006-07-04,KNYU1033833,KNYU1033833_cycle_3,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,9,40
2006-07-04,TIMU3656871,TIMU3656871_cycle_4,Прибыл_груженый,Санкт-Петербург,Владивосток,20,10,53
2006-07-04,TIMU7736033,TIMU7736033_cycle_3,Отправлен_грузополучателю,Москва,Москва,20,2,32
2006-07-04,WEDU8568487,WEDU8568487_cycle_4,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,1
2006-07-05,BUTU4321000,BUTU4321000_cycle_4,Прибыл_по_ЖД,Владивосток,Владивосток,40,12,11
2006-07-05,BUTU7130462,BUTU7130462_cycle_3,Прибыл_груженый,Владивосток,Москва,20,9,32
2006-07-05,BUTU8729025,BUTU8729025_cycle_2,Прибыл_свободным,Москва,Москва,40,26,0
2006-07-05,KNYU1033833,KNYU1033833_cycle_3,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,39
2006-07-05,KNYU9683883,KNYU9683883_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,20,2,12
2006-07-05,STNU4919514,STNU4919514_cycle_3,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,13,0
2006-07-05,STNU5088417,STNU5088417_cycle_3,Прибыл_по_ЖД,Владивосток,Владивосток,40,13,15
2006-07-05,STNU5088417,STNU5088417_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,40,0,15
2006-07-05,WEDU8568487,WEDU8568487_cycle_4,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,1,0
2006-07-06,BUTU4321000,BUTU4321000_cycle_4,Отправлен_грузополучателю,Владивосток,Владивосток,40,1,10
2006-07-06,BUTU7079823,BUTU7079823_cycle_4,Прибыл_по_ЖД,Владивосток,Владивосток,20,10,18
2006-07-06,BUTU7079823,BUTU7079823_cycle_4,Отправлен_грузополучателю,Владивосток,Владивосток,20,0,18
2006-07-06,CRTU1937935,CRTU1937935_cycle_3,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,9
2006-07-06,CRTU1937935,CRTU1937935_cycle_3,Прибыл_груженый,Санкт-Петербург,Москва,40,0,9
2006-07-06,TIMU3656871,TIMU3656871_cycle_4,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,51
2006-07-06,TOWU2940273,TOWU2940273_cycle_3,Прибыл_по_ЖД,Владивосток,Владивосток,40,10,13
2006-07-07,CRTU1937935,CRTU1937935_cycle_3,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,8
2006-07-07,ERKU3509749,ERKU3509749_cycle_3,Прибыл_по_ЖД,Москва,Москва,20,11,15
2006-07-07,ERKU8324044,ERKU8324044_cycle_3,Передан_на_погрузку,Владивосток,Москва,40,0,26
2006-07-07,KNYU3335859,KNYU3335859_cycle_3,Прибыл_по_ЖД,Владивосток,Владивосток,20,9,7
2006-07-07,TIMU5293271,TIMU5293271_cycle_3,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,21,1
2006-07-07,TOWU2940273,TOWU2940273_cycle_3,Отправлен_грузополучателю,Владивосток,Владивосток,40,1,12
2006-07-08,BUTU7130462,BUTU7130462_cycle_3,Отправлен_по_ЖД,Владивосток,Москва,20,3,29
2006-07-08,ERKU3112209,ERKU3112209_cycle_2,Прибыл_свободным,Владивосток,Владивосток,20,14,0
2006-07-08,ERKU3112209,ERKU3112209_cycle_3,Передан_на_погрузку,Владивосток,Москва,20,0,30
2006-07-08,ERKU3509749,ERKU3509749_cycle_3,Отправлен_грузополучателю,Москва,Москва,20,1,14
2006-07-08,KNYU5786200,KNYU5786200_cycle_3,Прибыл_по_ЖД,Москва,Москва,20,13,11
2006-07-08,STNU9487869,STNU9487869_cycle_5,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,37
2006-07-08,STNU9767317,STNU9767317_cycle_3,Прибыл_груженый,Москва,Владивосток,20,13,21
2006-07-08,TIMU5293271,TIMU5293271_cycle_3,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,0
2006-07-08,TIMU5293271,TIMU5293271_cycle_3,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,0,0
2006-07-08,TIMU5293271,TIMU5293271_cycle_4,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,37
2006-07-08,TOWU8351331,TOWU8351331_cycle_2,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,23,0
2006-07-09,CRTU8128829,CRTU8128829_cycle_4,Прибыл_по_ЖД,Владивосток,Владивосток,20,12,15
2006-07-09,KNYU1824938,KNYU1824938_cycle_5,Прибыл_груженый,Москва,Владивосток,20,12,30
2006-07-09,KNYU5786200,KNYU5786200_cycle_3,Отправлен_грузополучателю,Москва,Москва,20,1,10
2006-07-09,STNU3092282,STNU3092282_cycle_3,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,31
2006-07-09,STNU9845862,STNU9845862_cycle_3,Прибыл_груженый,Владивосток,Санкт-Петербург,40,14,23
2006-07-09,STNU9845862,STNU9845862_cycle_3,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,0,23
2006-07-09,TIMU7964806,TIMU7964806_cycle_2,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,14,0
2006-07-09,TIMU8061928,TIMU8061928_cycle_4,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,66
2006-07-09,TOWU5842316,TOWU5842316_cycle_4,Прибыл_по_ЖД,Владивосток,Владивосток,40,13,19
